"","REF_AREA","SECT_PERF","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share","share_sect"
"1087","PRT","HES","USD_PPP","V",2011,NA,1498.6972858794,282976.93,0.00529618186853395,0.399152429824695
"1088","PRT","_T","USD_PPP","V",2011,NA,4118.9561450102,282976.93,0.0145558019341372,1
"1089","PRT","BES","USD_PPP","V",2011,NA,1952.1418218903,282976.93,0.00689859000834556,0.519919638816656
"1090","PRT","GOV","USD_PPP","V",2011,NA,303.86003445428,282976.93,0.00107379790449448,0.0809279313586489
"1091","PRT","GOV","USD_PPP","V",2012,NA,205.19453914666,278393.447,0.000737066699514159,0.0584982150939116
"1092","PRT","BES","USD_PPP","V",2012,NA,1905.081930524,278393.447,0.00684312777852131,0.543113345056733
"1093","PRT","HES","USD_PPP","V",2012,NA,1397.4295144734,278393.447,0.00501962071856311,0.398388439849355
"1094","PRT","_T","USD_PPP","V",2012,NA,3832.411055285,278393.447,0.0137661683368754,1
"1095","PRT","_T","USD_PPP","V",2013,NA,3869.8459814642,292449.417,0.0132325310173697,1
"1096","PRT","HES","USD_PPP","V",2013,NA,1727.6456573415,292449.417,0.00590750248389622,0.452477327219247
"1097","PRT","GOV","USD_PPP","V",2013,NA,252.13884447233,292449.417,0.000862162240085197,0.0660361746925272
"1098","PRT","BES","USD_PPP","V",2013,NA,1838.4082636866,292449.417,0.00628624355810085,0.481486498088226
"1099","PRT","HES","USD_PPP","V",2014,NA,1758.6458607604,299181.382,0.00587819285078508,0.464041123442849
"1100","PRT","_T","USD_PPP","V",2014,NA,3856.2283152804,299181.382,0.0128892656672079,1
"1101","PRT","GOV","USD_PPP","V",2014,NA,241.56317464378,299181.382,0.000807413793695826,0.0637395222342566
"1102","PRT","BES","USD_PPP","V",2014,NA,1789.6401221716,299181.382,0.0059817897430917,0.472219354322894
"1103","PRT","_T","USD_PPP","V",2015,NA,3819.7843531826,306764.466,0.0124518475134685,1
"1104","PRT","HES","USD_PPP","V",2015,NA,1739.6510054967,306764.466,0.00567096648507099,0.462754847520088
"1105","PRT","GOV","USD_PPP","V",2015,NA,247.673875836,306764.466,0.000807374723237991,0.0658823443811787
"1106","PRT","BES","USD_PPP","V",2015,NA,1772.0112224802,306764.466,0.00577645529022974,0.471362808098733
"1107","PRT","HES","USD_PPP","V",2016,NA,1869.2862944035,326173.516,0.00573095669239896,0.454501936698895
"1108","PRT","_T","USD_PPP","V",2016,NA,4179.9095883827,326173.516,0.0128149876778552,1
"1109","PRT","GOV","USD_PPP","V",2016,NA,219.67710288688,326173.516,0.000673497669525321,0.0534127217480884
"1110","PRT","BES","USD_PPP","V",2016,NA,2023.8602090959,326173.516,0.00620485756757731,0.492085341553016
"1111","PRT","HES","USD_PPP","V",2017,NA,1910.1465515481,339609.368,0.00562454022631113,0.432103175164525
"1112","PRT","_T","USD_PPP","V",2017,NA,4490.4509078871,339609.368,0.0132224000013071,1
"1113","PRT","GOV","USD_PPP","V",2017,NA,246.21484005904,339609.368,0.000724994252982562,0.0556974092254396
"1114","PRT","BES","USD_PPP","V",2017,NA,2264.2183711331,339609.368,0.0066671257759094,0.512199415610035
"1115","PRT","HES","USD_PPP","V",2018,NA,2017.9736325763,358872.48,0.00562309384262705,0.423119826952387
"1116","PRT","_T","USD_PPP","V",2018,NA,4847.5860877918,358872.48,0.0135078234134637,1
"1117","PRT","GOV","USD_PPP","V",2018,NA,257.40730583269,358872.48,0.000717266773514341,0.0539720306261682
"1118","PRT","BES","USD_PPP","V",2018,NA,2493.8912725181,358872.48,0.00694924077911491,0.522908142421444
"1119","PRT","HES","USD_PPP","V",2019,NA,2198.4402097646,389494.934,0.0056443358253399,0.412525913780208
"1120","PRT","_T","USD_PPP","V",2019,NA,5432.9639622147,389494.934,0.013948741018066,1
"1121","PRT","GOV","USD_PPP","V",2019,NA,278.86790399341,389494.934,0.00071597312224197,0.0523281171841243
"1122","PRT","BES","USD_PPP","V",2019,NA,2851.9091216371,389494.934,0.00732206987225436,0.535145969035668
"1123","PRT","HES","USD_PPP","V",2020,NA,2146.4269143121,370352.386,0.00579563409188378,0.367681243116503
"1124","PRT","_T","USD_PPP","V",2020,NA,5961.9097024317,370352.386,0.0160979378770134,1
"1125","PRT","GOV","USD_PPP","V",2020,NA,295.01598097953,370352.386,0.000796581828905863,0.0505360056298735
"1126","PRT","BES","USD_PPP","V",2020,NA,3396.2955112661,370352.386,0.00917044317696417,0.581782751253624
"1127","PRT","HES","USD_PPP","V",2021,NA,2236.4178946704,400564.201,0.00558316966190995,0.341020910296323
"1128","PRT","_T","USD_PPP","V",2021,NA,6713.1634437214,400564.201,0.0167592696176097,1
"1129","PRT","GOV","USD_PPP","V",2021,NA,315.92420875373,400564.201,0.00078869806129712,0.0481738057590174
"1130","PRT","BES","USD_PPP","V",2021,NA,4005.666004428,400564.201,0.0100000599015787,0.610805283944659
"1131","PRT","HES","USD_PPP","V",2022,NA,2453.8512322335,464925.33,0.00527794696028607,0.318924589278029
"1132","PRT","_T","USD_PPP","V",2022,NA,7880.437379863,464925.33,0.0169498989867104,1
"1133","PRT","GOV","USD_PPP","V",2022,NA,336.39704341758,464925.33,0.000723550690209931,0.0437211871269978
"1134","PRT","BES","USD_PPP","V",2022,NA,4903.8942104722,464925.33,0.0105477028117014,0.637354223594973
"1135","RUS","GOV","USD_PPP","V",2000,NA,2567.8058630915,1073593.408,0.00239178616779612,0.244994038748115
"1136","RUS","BES","USD_PPP","V",2000,NA,7435.389275816,1073593.408,0.00692570317627733,0.70940956811799
"1137","RUS","HES","USD_PPP","V",2000,NA,477.90014084962,1073593.408,0.000445140718346903,0.0455963931338953
"1138","RUS","_T","USD_PPP","V",2000,NA,10504.431750387,1073593.408,0.00978436684885737,1
"1139","RUS","GOV","USD_PPP","V",2001,NA,3073.5146525509,1152998.495,0.00266567100120187,0.243519394692899
"1140","RUS","BES","USD_PPP","V",2001,NA,8888.3607557393,1152998.495,0.00770890924340651,0.70423878710105
"1141","RUS","HES","USD_PPP","V",2001,NA,659.35608099998,1152998.495,0.000571862048267444,0.0522418182060507
"1142","RUS","_T","USD_PPP","V",2001,NA,12647.244316438,1152998.495,0.0109690033172489,1
"1143","RUS","GOV","USD_PPP","V",2002,NA,3560.6821326653,1253122.777,0.00284144714150807,0.245175383559883
"1144","RUS","BES","USD_PPP","V",2002,NA,10172.659654862,1253122.777,0.00811784754181513,0.700451666219928
"1145","RUS","HES","USD_PPP","V",2002,NA,789.65836430329,1253122.777,0.000630152431028145,0.0543729502201896
"1146","RUS","_T","USD_PPP","V",2002,NA,14558.089369455,1253122.777,0.0116174485346977,1
"1147","RUS","GOV","USD_PPP","V",2003,NA,4352.4705661529,1437840.922,0.00302708769764233,0.253376442927482
"1148","RUS","BES","USD_PPP","V",2003,NA,11781.738067316,1437840.922,0.0081940483728394,0.685866759493893
"1149","RUS","HES","USD_PPP","V",2003,NA,1043.6730822303,1437840.922,0.000725861300969635,0.060756797578625
"1150","RUS","_T","USD_PPP","V",2003,NA,17215.573823576,1437840.922,0.0119732117511509,1
"1151","RUS","_T","USD_PPP","V",2004,NA,16963.101428305,1582506.988,0.0107191320840506,1
"1152","RUS","BES","USD_PPP","V",2004,NA,11716.755172671,1582506.988,0.00740392002153421,0.692096601073338
"1153","RUS","GOV","USD_PPP","V",2004,NA,4287.0877453298,1582506.988,0.00270904822401315,0.253233835931517
"1154","RUS","HES","USD_PPP","V",2004,NA,925.52092297178,1582506.988,0.000584844762133701,0.054669562995145
"1155","RUS","GOV","USD_PPP","V",2005,NA,4723.4281745375,1822444.794,0.00259180864632408,0.261130273005636
"1156","RUS","BES","USD_PPP","V",2005,NA,12317.712498403,1822444.794,0.00675889472150617,0.680973121355415
"1157","RUS","HES","USD_PPP","V",2005,NA,1047.2568160613,1822444.794,0.000574643917615043,0.0578966056389494
"1158","RUS","_T","USD_PPP","V",2005,NA,18120.510852158,1822444.794,0.00994296832025629,1
"1159","RUS","GOV","USD_PPP","V",2006,NA,6177.5892260503,2291243.855,0.00269617274153052,0.27059162085389
"1160","RUS","BES","USD_PPP","V",2006,NA,15254.438637001,2291243.855,0.00665771065952341,0.66817703880279
"1161","RUS","HES","USD_PPP","V",2006,NA,1397.9075449855,2291243.855,0.000610108584442008,0.0612313403433194
"1162","RUS","_T","USD_PPP","V",2006,NA,22887.827572171,2291243.855,0.00998925868245089,1
"1163","RUS","GOV","USD_PPP","V",2007,NA,7721.7545736162,2553606.502,0.0030238623560711,0.291974973164285
"1164","RUS","BES","USD_PPP","V",2007,NA,17046.454922281,2553606.502,0.00667544310720156,0.644560529738299
"1165","RUS","HES","USD_PPP","V",2007,NA,1678.4221791793,2553606.502,0.000657275182321454,0.0634644970974151
"1166","RUS","_T","USD_PPP","V",2007,NA,26535.10818368,2553606.502,0.0103912283129361,1
"1167","RUS","GOV","USD_PPP","V",2008,NA,9055.8137550034,3091455.591,0.00292930417029672,0.302063909871489
"1168","RUS","BES","USD_PPP","V",2008,NA,18910.995986667,3091455.591,0.00611718183554751,0.630791394549228
"1169","RUS","HES","USD_PPP","V",2008,NA,2012.984133262,3091455.591,0.000651144444423624,0.0671446955792834
"1170","RUS","_T","USD_PPP","V",2008,NA,30058.385646497,3091455.591,0.00972305270501199,1
"1171","RUS","GOV","USD_PPP","V",2009,NA,10488.98569892,2973733.08,0.00352721156093808,0.303317918824721
"1172","RUS","BES","USD_PPP","V",2009,NA,21620.388169635,2973733.08,0.00727045353029297,0.625213088475423
"1173","RUS","HES","USD_PPP","V",2009,NA,2471.4571603605,2973733.08,0.000831095829340709,0.0714689926998555
"1174","RUS","_T","USD_PPP","V",2009,NA,34660.577546568,2973733.08,0.011655577892878,1
"1175","RUS","GOV","USD_PPP","V",2010,NA,10238.729922277,3143873.887,0.00325672412135055,0.310082558693543
"1176","RUS","BES","USD_PPP","V",2010,NA,20017.625782007,3143873.887,0.00636718472225632,0.606238925000783
"1177","RUS","HES","USD_PPP","V",2010,NA,2763.0116713446,3143873.887,0.000878855759058824,0.0836785163056747
"1178","RUS","_T","USD_PPP","V",2010,NA,33080.873681559,3143873.887,0.010522328461822,1
"1179","RUS","GOV","USD_PPP","V",2011,NA,9875.1882577501,3259319.17,0.00302983161288561,0.298896496335248
"1180","RUS","BES","USD_PPP","V",2011,NA,20174.276683977,3259319.17,0.00618972111405002,0.610623358213573
"1181","RUS","HES","USD_PPP","V",2011,NA,2989.3574560902,3259319.17,0.000917172360290876,0.0904801454511796
"1182","RUS","_T","USD_PPP","V",2011,NA,33096.706569551,3259319.17,0.0101544846771024,1
"1183","RUS","GOV","USD_PPP","V",2012,NA,11511.861443621,3480301.72,0.00330771937888793,0.322454683704915
"1184","RUS","BES","USD_PPP","V",2012,NA,20864.624449784,3480301.72,0.0059950619596809,0.584431623897369
"1185","RUS","HES","USD_PPP","V",2012,NA,3324.2250137926,3480301.72,0.000955154259956691,0.0931136923977165
"1186","RUS","_T","USD_PPP","V",2012,NA,35765.560821685,3480301.72,0.0102765690158855,1
"1187","RUS","GOV","USD_PPP","V",2013,NA,11633.776402592,3741783.371,0.00310915284213336,0.303026220047244
"1188","RUS","BES","USD_PPP","V",2013,NA,23296.359928285,3741783.371,0.0062260044525397,0.606802782315419
"1189","RUS","HES","USD_PPP","V",2013,NA,3461.8430852217,3741783.371,0.000925185330623915,0.0901709976373363
"1190","RUS","_T","USD_PPP","V",2013,NA,38440.13483651,3741783.371,0.010273212269431,1
"1191","RUS","GOV","USD_PPP","V",2014,NA,12302.630697259,3763536.922,0.00326890128946077,0.305208481994767
"1192","RUS","BES","USD_PPP","V",2014,NA,24058.922593712,3763536.922,0.00639263626007599,0.596863176986402
"1193","RUS","HES","USD_PPP","V",2014,NA,3947.3877215856,3763536.922,0.00104885053698049,0.0979283410188314
"1194","RUS","_T","USD_PPP","V",2014,NA,40360.591399425,3763536.922,0.0107241119818686,1
"1195","RUS","GOV","USD_PPP","V",2015,NA,12059.531579631,3526234.314,0.00341994618217847,0.31108894042182
"1196","RUS","BES","USD_PPP","V",2015,NA,22982.708763743,3526234.314,0.00651763516465599,0.592864363771155
"1197","RUS","HES","USD_PPP","V",2015,NA,3723.3022801565,3526234.314,0.00105588623687714,0.0960466958070251
"1198","RUS","_T","USD_PPP","V",2015,NA,38818.630921166,3526234.314,0.0110085228219369,1
"1199","RUS","GOV","USD_PPP","V",2016,NA,12474.003545222,3538975.3,0.00352475010074865,0.32042332893999
"1200","RUS","BES","USD_PPP","V",2016,NA,22903.68207996,3538975.3,0.00647184004928206,0.588333491363727
"1201","RUS","HES","USD_PPP","V",2016,NA,3552.0751587408,3538975.3,0.00100370159654429,0.0912431796962835
"1202","RUS","_T","USD_PPP","V",2016,NA,39012.981350144,3538975.3,0.0110238071879575,1
"1203","RUS","GOV","USD_PPP","V",2017,NA,12851.408451893,3807099.411,0.00337564299339306,0.305470552011237
"1204","RUS","BES","USD_PPP","V",2017,NA,25408.560278767,3807099.411,0.00667399443401795,0.60394679409808
"1205","RUS","HES","USD_PPP","V",2017,NA,3810.8900387976,3807099.411,0.00100099567344804,0.0905826538906834
"1206","RUS","_T","USD_PPP","V",2017,NA,42246.093735945,3807099.411,0.0110966615722935,1
"1207","RUS","GOV","USD_PPP","V",2018,NA,14425.261343465,4231840.387,0.00340874419266347,0.345345825453734
"1208","RUS","BES","USD_PPP","V",2018,NA,23291.176422617,4231840.387,0.00550379369084106,0.557598947841671
"1209","RUS","HES","USD_PPP","V",2018,NA,4054.0435319395,4231840.387,0.0009579859260272,0.0970552267045945
"1210","RUS","_T","USD_PPP","V",2018,NA,41895.922852845,4231840.387,0.00990016612666847,1
"1211","RUS","GOV","USD_PPP","V",2019,NA,12923.267721518,4564230.08,0.0028314233715225,0.284082179628233
"1212","RUS","BES","USD_PPP","V",2019,NA,27713.272390307,4564230.08,0.00607183947885182,0.609199390968322
"1213","RUS","HES","USD_PPP","V",2019,NA,4854.7601113364,4564230.08,0.0010636536778918,0.106718429403446
"1214","RUS","_T","USD_PPP","V",2019,NA,45687.042588101,4564230.08,0.0100098027021681,1
"1215","SWE","_T","USD_PPP","V",2001,NA,10316.457154722,266427.033,0.0387215104959788,1
"1216","SWE","GOV","USD_PPP","V",2001,NA,292.61460386817,266427.033,0.00109829171827384,0.0283906258694557
"1217","SWE","BES","USD_PPP","V",2001,NA,7991.8761110765,266427.033,0.029996491050803,0.775403420284638
"1218","SWE","HES","USD_PPP","V",2001,NA,2022.2424023052,266427.033,0.00759022978837587,0.196205953845906
"1219","SWE","_T","USD_PPP","V",2003,NA,10202.247596609,284796.238,0.0358229717788934,1
"1220","SWE","GOV","USD_PPP","V",2003,NA,356.54574490541,284796.238,0.00125193277625181,0.0350840793800633
"1221","SWE","BES","USD_PPP","V",2003,NA,7585.6108761618,284796.238,0.0266352214812676,0.746423643889331
"1222","SWE","HES","USD_PPP","V",2003,NA,2220.4513539911,284796.238,0.00779663161839624,0.218492276730606
"1223","SWE","_T","USD_PPP","V",2004,NA,10235.701032199,304065.771,0.0336627861746365,1
"1224","SWE","GOV","USD_PPP","V",2004,NA,318.69891473202,304065.771,0.00104812492930031,0.0312608837901443
"1225","SWE","BES","USD_PPP","V",2004,NA,7527.1906403859,304065.771,0.0247551397042514,0.738335215459471
"1226","SWE","HES","USD_PPP","V",2004,NA,2348.9250531785,304065.771,0.00772505581754054,0.230403900750385
"1227","SWE","_T","USD_PPP","V",2005,NA,10388.238280403,308796.797,0.0336410169448843,1
"1228","SWE","GOV","USD_PPP","V",2005,NA,506.90028573946,308796.797,0.00164153349602088,0.0489481994600927
"1229","SWE","BES","USD_PPP","V",2005,NA,7564.0494043299,308796.797,0.024495232715545,0.73041308001834
"1230","SWE","HES","USD_PPP","V",2005,NA,2284.9018291011,308796.797,0.00739937023731856,0.220638720521567
"1231","SWE","_T","USD_PPP","V",2006,NA,11905.57116302,342150.88,0.0347962605357613,1
"1232","SWE","GOV","USD_PPP","V",2006,NA,533.39079624817,342150.88,0.00155893445677582,0.0448973888884199
"1233","SWE","BES","USD_PPP","V",2006,NA,8891.0538672553,342150.88,0.0259857693987381,0.748391434411483
"1234","SWE","HES","USD_PPP","V",2006,NA,2455.7739740161,342150.88,0.00717745917829029,0.206711176700098
"1235","SWE","_T","USD_PPP","V",2007,NA,12103.855267173,373372.912,0.0324176041650633,1
"1236","SWE","GOV","USD_PPP","V",2007,NA,598.13597630315,373372.912,0.00160198010374987,0.0494995009002454
"1237","SWE","BES","USD_PPP","V",2007,NA,8832.482098625,373372.912,0.0236559263266131,0.730943251891447
"1238","SWE","HES","USD_PPP","V",2007,NA,2653.0588394826,373372.912,0.0071056543048913,0.219557247208308
"1239","SWE","_T","USD_PPP","V",2009,NA,12716.283533123,372620.781,0.0341266085562818,1
"1240","SWE","GOV","USD_PPP","V",2009,NA,555.99131119243,372620.781,0.00149211031574868,0.0437547967078048
"1241","SWE","BES","USD_PPP","V",2009,NA,9019.6138838281,372620.781,0.0242058799287099,0.709815718204996
"1242","SWE","HES","USD_PPP","V",2009,NA,3131.374451242,372620.781,0.00840364953033041,0.2464294850872
"1243","SWE","_T","USD_PPP","V",2011,NA,13433.790345158,418907.462,0.0320686346359665,1
"1244","SWE","GOV","USD_PPP","V",2011,NA,578.80777362711,418907.462,0.00138170795732235,0.0432231153742229
"1245","SWE","BES","USD_PPP","V",2011,NA,9279.2417953668,418907.462,0.022151053960855,0.692937719535259
"1246","SWE","HES","USD_PPP","V",2011,NA,3533.1132061978,418907.462,0.00843411380004923,0.263839165090518
"1247","SWE","GOV","USD_PPP","V",2012,NA,670.95962339896,430342.202,0.00155913043220186,0.0481680864653236
"1248","SWE","BES","USD_PPP","V",2012,NA,9470.2709854742,430342.202,0.0220063729317307,0.679869273455709
"1249","SWE","HES","USD_PPP","V",2012,NA,3788.3163720306,430342.202,0.00880303245748276,0.271962640078968
"1250","SWE","_T","USD_PPP","V",2012,NA,13970.449289614,430342.202,0.0324635818301966,1
"1251","SWE","_T","USD_PPP","V",2013,NA,14496.351634381,442560.525,0.0327556363830258,1
"1252","SWE","GOV","USD_PPP","V",2013,NA,533.74860713422,442560.525,0.00120604657890403,0.0369027132219313
"1253","SWE","BES","USD_PPP","V",2013,NA,9995.021313025,442560.525,0.022584529682183,0.691043311835567
"1254","SWE","HES","USD_PPP","V",2013,NA,3934.8984807055,442560.525,0.00889120980843355,0.272053974942501
"1255","SWE","_T","USD_PPP","V",2014,NA,14191.147607933,454179.402,0.03124568737693,1
"1256","SWE","GOV","USD_PPP","V",2014,NA,531.67531894589,454179.402,0.00117062842701504,0.0375556454876569
"1257","SWE","BES","USD_PPP","V",2014,NA,9514.1235791802,454179.402,0.0209479415783374,0.672043707001214
"1258","SWE","HES","USD_PPP","V",2014,NA,4111.2023207887,454179.402,0.00905193477001561,0.290400647511129
"1259","SWE","_T","USD_PPP","V",2015,NA,15489.05167807,478054.799,0.0324001593760175,1
"1260","SWE","GOV","USD_PPP","V",2015,NA,529.3423447648,478054.799,0.00110728382158716,0.0342386699003603
"1261","SWE","BES","USD_PPP","V",2015,NA,10794.201822752,478054.799,0.0225794236253489,0.69818543085059
"1262","SWE","HES","USD_PPP","V",2015,NA,4136.8211534862,478054.799,0.00865344550904969,0.26757589924905
"1263","SWE","_T","USD_PPP","V",2016,NA,16250.563523104,499029.63,0.0325643259361253,1
"1264","SWE","GOV","USD_PPP","V",2016,NA,553.23913006913,499029.63,0.00110862982237975,0.034110444882384
"1265","SWE","BES","USD_PPP","V",2016,NA,11307.455204841,499029.63,0.0226588854149622,0.697171090332239
"1266","SWE","HES","USD_PPP","V",2016,NA,4358.3591537427,499029.63,0.00873366808648757,0.268718464785377
"1267","SWE","_T","USD_PPP","V",2017,NA,17569.775996423,517711.142,0.0339374113691047,1
"1268","SWE","BES","USD_PPP","V",2017,NA,12531.620249281,517711.142,0.0242058152367928,0.714098115831004
"1269","SWE","HES","USD_PPP","V",2017,NA,4380.9215011528,517711.142,0.00846209622653399,0.249641125995359
"1270","SWE","GOV","USD_PPP","V",2017,NA,636.33559774099,517711.142,0.00122913251448042,0.0362607581736374
"1271","SWE","_T","USD_PPP","V",2018,NA,18086.302704245,540532.207,0.0334601758600575,1
"1272","SWE","GOV","USD_PPP","V",2018,NA,654.08054444261,540532.207,0.00121006766289249,0.0362052818879929
"1273","SWE","BES","USD_PPP","V",2018,NA,12832.453461249,540532.207,0.0237404049103202,0.710314041331091
"1274","SWE","HES","USD_PPP","V",2018,NA,4579.3533547802,540532.207,0.00847193431857836,0.253480676780917
"1275","SWE","_T","USD_PPP","V",2019,NA,19927.737148593,586373.957,0.0339846899929647,1
"1276","SWE","GOV","USD_PPP","V",2019,NA,899.22952794337,586373.957,0.00153354274556121,0.0451770737617136
"1277","SWE","BES","USD_PPP","V",2019,NA,14288.301701228,586373.957,0.0243672174227001,0.717840817974838
"1278","SWE","HES","USD_PPP","V",2019,NA,4717.0232952397,586373.957,0.00804439426227741,0.236982108263449
"1279","SWE","_T","USD_PPP","V",2020,NA,20843.172871277,595211.787,0.0350180781471604,1
"1280","SWE","GOV","USD_PPP","V",2020,NA,916.234227909,595211.787,0.00153934153845814,0.0440097938731356
"1281","SWE","HES","USD_PPP","V",2020,NA,4822.8843742075,595211.787,0.00810280387509782,0.231659264320695
"1282","SWE","BES","USD_PPP","V",2020,NA,15079.752546205,595211.787,0.0253351040344989,0.724330941806169
"1283","SWE","_T","USD_PPP","V",2021,NA,22457.721793662,653401.559,0.0343704747629199,1
"1284","SWE","GOV","USD_PPP","V",2021,NA,991.09517608729,653401.559,0.00151682401493519,0.0441820154460038
"1285","SWE","BES","USD_PPP","V",2021,NA,16269.840766008,653401.559,0.0249002172429895,0.725292962140779
"1286","SWE","HES","USD_PPP","V",2021,NA,5171.1592460144,653401.559,0.00791421320440161,0.230525022413217
"1287","USA","GOV","USD_PPP","V",2000,NA,29076,10250952,0.00283641948572191,0.11228292392828
"1288","USA","BES","USD_PPP","V",2000,NA,199961,10250952,0.019506578510952,0.772190320251165
"1289","USA","HES","USD_PPP","V",2000,NA,29916,10250952,0.00291836309447162,0.115526755820554
"1290","USA","_T","USD_PPP","V",2000,NA,268558,10250952,0.0261983472364323,1
"1291","USA","GOV","USD_PPP","V",2001,NA,33306,10581929,0.00314744126519843,0.124242277290141
"1292","USA","BES","USD_PPP","V",2001,NA,202017,10581929,0.0190907536801655,0.753589507335688
"1293","USA","HES","USD_PPP","V",2001,NA,32750,10581929,0.00309489886012276,0.12216821537417
"1294","USA","_T","USD_PPP","V",2001,NA,279061,10581929,0.0263714678108311,1
"1295","USA","GOV","USD_PPP","V",2002,NA,35945,10929108,0.00328892348762589,0.134879567124583
"1296","USA","BES","USD_PPP","V",2002,NA,193868,10929108,0.0177386846209224,0.727467851420466
"1297","USA","HES","USD_PPP","V",2002,NA,36684,10929108,0.00335654108276723,0.137652581454951
"1298","USA","_T","USD_PPP","V",2002,NA,278414,10929108,0.0254745400997044,1
"1299","USA","GOV","USD_PPP","V",2003,NA,37933,11456450,0.00331106058159377,0.135846637587113
"1300","USA","BES","USD_PPP","V",2003,NA,200724,11456450,0.0175206106603704,0.718837963858269
"1301","USA","HES","USD_PPP","V",2003,NA,40577,11456450,0.00354184760549734,0.145315398554617
"1302","USA","_T","USD_PPP","V",2003,NA,292157,11456450,0.0255015297059735,1
"1303","USA","GOV","USD_PPP","V",2004,NA,38621,12217196,0.00316120000039289,0.133075825758568
"1304","USA","BES","USD_PPP","V",2004,NA,208301,12217196,0.0170498205971321,0.717739768036442
"1305","USA","HES","USD_PPP","V",2004,NA,43296,12217196,0.00354385736301521,0.149184406204991
"1306","USA","_T","USD_PPP","V",2004,NA,303824,12217196,0.0248685541264951,1
"1307","USA","GOV","USD_PPP","V",2005,NA,40378,13039197,0.00309666308439086,0.129405468116541
"1308","USA","BES","USD_PPP","V",2005,NA,226159,13039197,0.0173445496682043,0.724805866159018
"1309","USA","HES","USD_PPP","V",2005,NA,45490,13039197,0.00348871176652979,0.145788665724441
"1310","USA","_T","USD_PPP","V",2005,NA,326231,13039197,0.0250192554035344,1
"1311","USA","GOV","USD_PPP","V",2006,NA,42564,13815583,0.00308086889999503,0.126077452147795
"1312","USA","BES","USD_PPP","V",2006,NA,247669,13815583,0.0179267860067867,0.73361236011635
"1313","USA","HES","USD_PPP","V",2006,NA,47369,13815583,0.00342866457390904,0.140310187735855
"1314","USA","_T","USD_PPP","V",2006,NA,351669,13815583,0.0254545175545614,1
"1315","USA","GOV","USD_PPP","V",2007,NA,45088,14474228,0.00311505387368501,0.123941338977693
"1316","USA","BES","USD_PPP","V",2007,NA,269267,14474228,0.0186032028789377,0.740181700729827
"1317","USA","HES","USD_PPP","V",2007,NA,49430,14474228,0.0034150353303817,0.13587696029248
"1318","USA","_T","USD_PPP","V",2007,NA,378524,14474228,0.0261515847339147,1
"1319","USA","GOV","USD_PPP","V",2008,NA,46712,14769862,0.0031626564960458,0.119944742018149
"1320","USA","BES","USD_PPP","V",2008,NA,290680,14769862,0.0196806171919548,0.746393595004185
"1321","USA","HES","USD_PPP","V",2008,NA,52054,14769862,0.00352433895455489,0.133661662977666
"1322","USA","_T","USD_PPP","V",2008,NA,405405,14769862,0.0274481237536275,1
"1323","USA","BES","USD_PPP","V",2009,NA,282393,14478067,0.0195048827996168,0.730505572053848
"1324","USA","HES","USD_PPP","V",2009,NA,54909,14478067,0.00379256429743004,0.142040809991412
"1325","USA","GOV","USD_PPP","V",2009,NA,49270,14478067,0.00340307860158404,0.127453617954741
"1326","USA","_T","USD_PPP","V",2009,NA,404201,14478067,0.0279181606218565,1
"1327","USA","GOV","USD_PPP","V",2010,NA,53166,15048971,0.00353286613416957,0.136243776058551
"1328","USA","BES","USD_PPP","V",2010,NA,278977,15048971,0.0185379452189788,0.714909527018889
"1329","USA","HES","USD_PPP","V",2010,NA,58084,15048971,0.00385966588679053,0.14884669692256
"1330","USA","_T","USD_PPP","V",2010,NA,408496,15048971,0.0271444472848011,1
"1331","USA","GOV","USD_PPP","V",2011,NA,54973,15599732,0.00352397079642137,0.134358051877904
"1332","USA","BES","USD_PPP","V",2011,NA,294092,15599732,0.0188523751561886,0.718782460351018
"1333","USA","HES","USD_PPP","V",2011,NA,60088,15599732,0.00385186104479231,0.146859487771078
"1334","USA","_T","USD_PPP","V",2011,NA,427126,15599732,0.0273803421751092,1
"1335","USA","GOV","USD_PPP","V",2012,NA,53338,16253970,0.00328153675686617,0.128067344723927
"1336","USA","HES","USD_PPP","V",2012,NA,60895,16253970,0.00374646932410974,0.14621209938437
"1337","USA","_T","USD_PPP","V",2012,NA,434442,16253970,0.0267283623631642,1
"1338","USA","BES","USD_PPP","V",2012,NA,302251,16253970,0.018595518510247,0.725720555891703
"1339","USA","GOV","USD_PPP","V",2013,NA,52372,16880683,0.00310248110221607,0.119995967446294
"1340","USA","BES","USD_PPP","V",2013,NA,322528,16880683,0.0191063359225453,0.738983796466017
"1341","USA","HES","USD_PPP","V",2013,NA,61548,16880683,0.00364606100357432,0.14102023608769
"1342","USA","_T","USD_PPP","V",2013,NA,455128,16880683,0.0269614683244748,1
"1343","USA","GOV","USD_PPP","V",2014,NA,54106,17608138,0.00307278373215839,0.118345964981353
"1344","USA","BES","USD_PPP","V",2014,NA,340728,17608138,0.0193505980019012,0.745273795072017
"1345","USA","HES","USD_PPP","V",2014,NA,62351,17608138,0.00354103312911337,0.13638023994663
"1346","USA","_T","USD_PPP","V",2014,NA,477003,17608138,0.0270899171735251,1
"1347","USA","GOV","USD_PPP","V",2015,NA,54666,18295019,0.00298802641309091,0.112339785414693
"1348","USA","BES","USD_PPP","V",2015,NA,367312,18295019,0.0200771587064217,0.754833923466903
